name,value,year,lastValue,rank
TAXI,14060,2018.2,14060,1
TAXI,4160,2016.9,4160,1
TAXI,2255,2017.4,2255,1
TAXI,4112,2016.3,4112,1
TAXI,47,2019.8,47,1
TAXI,14190,2016.10,14190,1
TAXI,275,2019.7,275,1
TAXI,1030,2018.7,1030,1
TAXI,89,2018.10,89,1
TAXI,817,2016.5,817,1
TAXI,1690,2018.9,1690,1
TAXI,15225,2019.7,15225,1
TAXI,2135,2016.9,2135,1
TAXI,9936,2015.12,9936,1
TAXI,14384,2016.1,14384,1
TAXI,467,2017.6,467,1
TAXI,49,2017.3,49,1
TAXI,2341,2016.6,2341,1
TAXI,10133,2017.6,10133,1
TAXI,1805,2015.9,1805,1
TAXI,25155,2017.1,25155,1
TAXI,348,2019.7,348,1
TAXI,1555,2017.2,1555,1
TAXI,12084,2017.8,12084,1
TAXI,5326,2017.7,5326,1
TAXI,392,2018.10,392,1
TAXI,1674,2019.5,1674,1
TAXI,1056,2019.8,1056,1
TAXI,370,2016.1,370,1
TAXI,9791,2017.5,9791,1
TAXI,29663,2015.3,29663,1
TAXI,21822,2017.3,21822,1
TAXI,14615,2017.9,14615,1
TAXI,97,2018.3,97,1
TAXI,41,2019.1,41,1
TAXI,1,2018.12,1,1
TAXI,1,2016.10,1,1
TAXI,825,2016.8,825,1
TAXI,83,2016.1,83,1
TAXI,28726,2017.2,28726,1
TAXI,23230,2019.7,23230,1
TAXI,258,2017.12,258,1
TAXI,7160,2018.6,7160,1
TAXI,2414,2018.12,2414,1
TAXI,695,2017.12,695,1
TAXI,30,2015.10,30,1
TAXI,1,2019.3,1,1
TAXI,2908,2017.6,2908,1
TAXI,7749,2017.1,7749,1
TAXI,3354,2019.5,3354,1
TAXI,202,2017.2,202,1
TAXI,27,2016.11,27,1
TAXI,8163,2015.9,8163,1
LYFT,3031881,2017.12,3031881,3
TAXI,267,2017.1,267,1
TAXI,1951,2015.10,1951,1
TAXI,234,2018.12,234,1
TAXI,410,2018.9,410,1
TAXI,843,2016.9,843,1
TAXI,19,2018.9,19,1
TAXI,219,2017.2,219,1
TAXI,394,2019.1,394,1
TAXI,23179,2017.5,23179,1
TAXI,1796,2017.2,1796,1
TAXI,7135,2019.4,7135,1
TAXI,3413,2018.5,3413,1
TAXI,64,2019.1,64,1
TAXI,5503,2016.1,5503,1
TAXI,1005,2018.1,1005,1
TAXI,6287,2017.8,6287,1
TAXI,15001,2017.8,15001,1
TAXI,58,2018.1,58,1
TAXI,3957,2018.3,3957,1
TAXI,1799,2016.11,1799,1
TAXI,627,2018.1,627,1
TAXI,559,2017.8,559,1
TAXI,2857,2018.11,2857,1
TAXI,911,2019.8,911,1
TAXI,7849,2018.11,7849,1
TAXI,2312,2019.2,2312,1
TAXI,103,2016.10,103,1
TAXI,98,2016.9,98,1
TAXI,7207,2017.9,7207,1
TAXI,122,2017.8,122,1
TAXI,12,2018.10,12,1
TAXI,1175,2017.4,1175,1
TAXI,1661,2017.1,1661,1
TAXI,107,2019.7,107,1
TAXI,17210,2018.1,17210,1
TAXI,18,2015.9,18,1
TAXI,912,2018.2,912,1
TAXI,6932,2016.2,6932,1
TAXI,20046,2015.2,20046,1
TAXI,13384,2019.6,13384,1
TAXI,2540,2017.3,2540,1
TAXI,12316,2017.8,12316,1
TAXI,15330,2016.3,15330,1
TAXI,3783,2018.7,3783,1
TAXI,4051,2018.12,4051,1
TAXI,36450,2019.2,36450,1
TAXI,4675,2016.10,4675,1
TAXI,669,2018.9,669,1
TAXI,5998,2016.5,5998,1
TAXI,2266,2018.3,2266,1
TAXI,284,2018.6,284,1
TAXI,42,2016.4,42,1
TAXI,505,2016.1,505,1
TAXI,49,2018.6,49,1
TAXI,224,2018.4,224,1
TAXI,369,2017.6,369,1
TAXI,9112,2015.12,9112,1
TAXI,10590,2017.7,10590,1
TAXI,1594,2017.9,1594,1
TAXI,530,2019.1,530,1
TAXI,3390,2019.7,3390,1
TAXI,42,2015.11,42,1
TAXI,200,2017.7,200,1
TAXI,12568,2016.3,12568,1
TAXI,1884,2018.2,1884,1
TAXI,6358,2016.9,6358,1
TAXI,184,2017.11,184,1
TAXI,657,2016.6,657,1
TAXI,6646,2018.4,6646,1
VIA,655551,2016.10,655551,4
TAXI,225,2019.7,225,1
TAXI,4324,2017.3,4324,1
TAXI,2193,2017.6,2193,1
TAXI,45,2019.2,45,1
TAXI,7312,2018.11,7312,1
TAXI,9287,2016.10,9287,1
TAXI,21902,2016.5,21902,1
TAXI,11609,2017.5,11609,1
TAXI,1127,2017.12,1127,1
TAXI,32883,2017.6,32883,1
TAXI,546,2019.2,546,1
TAXI,620,2017.12,620,1
TAXI,576,2016.11,576,1
TAXI,233,2016.1,233,1
TAXI,990,2018.11,990,1
TAXI,108,2017.12,108,1
TAXI,10092,2017.5,10092,1
TAXI,246,2019.8,246,1
TAXI,10372,2015.10,10372,1
TAXI,7350,2018.7,7350,1
TAXI,875,2019.4,875,1
TAXI,394,2019.6,394,1
TAXI,859,2015.10,859,1
TAXI,5555,2019.8,5555,1
TAXI,80,2019.3,80,1
TAXI,5764,2019.1,5764,1
TAXI,821,2019.6,821,1
TAXI,3022,2016.5,3022,1
TAXI,30119,2015.2,30119,1
TAXI,1179,2016.3,1179,1
TAXI,8871,2019.6,8871,1
TAXI,1455,2016.6,1455,1
TAXI,271,2016.11,271,1
TAXI,383,2017.8,383,1
TAXI,276,2017.3,276,1
TAXI,3451,2018.8,3451,1
TAXI,1,2019.5,1,1
TAXI,515,2016.3,515,1
TAXI,404,2017.12,404,1
TAXI,6926,2018.9,6926,1
TAXI,8736,2018.6,8736,1
TAXI,6469,2019.4,6469,1
TAXI,1386,2017.9,1386,1
TAXI,3964,2016.12,3964,1
TAXI,5527,2018.1,5527,1
TAXI,2754,2017.4,2754,1
TAXI,41226,2018.2,41226,1
TAXI,2061,2016.3,2061,1
TAXI,125,2015.6,125,1
TAXI,174,2018.3,174,1
TAXI,716,2019.7,716,1
TAXI,31256,2016.7,31256,1
TAXI,5499,2019.7,5499,1
TAXI,5379,2017.5,5379,1
TAXI,1786,2017.8,1786,1
TAXI,1385,2016.7,1385,1
TAXI,22332,2018.4,22332,1
TAXI,27,2016.9,27,1
TAXI,89,2018.11,89,1
TAXI,335,2016.11,335,1
TAXI,2144,2017.12,2144,1
TAXI,8865,2017.8,8865,1
TAXI,377,2019.7,377,1
TAXI,33767,2015.3,33767,1
TAXI,2420,2017.6,2420,1
TAXI,18659,2018.12,18659,1
TAXI,12896,2016.11,12896,1
TAXI,191,2016.10,191,1
TAXI,218,2016.7,218,1
TAXI,1898,2016.7,1898,1
TAXI,682,2016.2,682,1
TAXI,2937,2017.1,2937,1
TAXI,42702,2019.5,42702,1
TAXI,1689,2016.12,1689,1
TAXI,523,2019.1,523,1
TAXI,6089,2019.6,6089,1
TAXI,1843,2017.9,1843,1
TAXI,3636,2019.4,3636,1
TAXI,1259,2018.6,1259,1
TAXI,943,2018.1,943,1
TAXI,8,2018.3,8,1
TAXI,659,2017.9,659,1
TAXI,13236,2017.5,13236,1
TAXI,2183,2018.5,2183,1
TAXI,1850,2017.7,1850,1
TAXI,3093,2018.6,3093,1
TAXI,150,2018.8,150,1
TAXI,34,2018.4,34,1
TAXI,15260,2017.2,15260,1
TAXI,207,2018.10,207,1
TAXI,1746,2016.5,1746,1
TAXI,5233,2016.6,5233,1
TAXI,952,2016.7,952,1
TAXI,160,2019.9,160,1
TAXI,1102,2019.6,1102,1
TAXI,334,2017.6,334,1
TAXI,6047,2015.10,6047,1
TAXI,2410,2018.9,2410,1
TAXI,25,2018.12,25,1
TAXI,4395,2016.4,4395,1
TAXI,42667,2016.8,42667,1
TAXI,1104,2015.6,1104,1
TAXI,1483,2019.7,1483,1
TAXI,61908,2016.4,61908,1
TAXI,145,2016.4,145,1
TAXI,2588,2016.2,2588,1
TAXI,10516,2015.4,10516,1
TAXI,3549,2016.11,3549,1
TAXI,1428,2019.3,1428,1
TAXI,129,2018.7,129,1
TAXI,9548,2018.10,9548,1
TAXI,555,2016.6,555,1
TAXI,108,2016.4,108,1
TAXI,11352,2017.12,11352,1
TAXI,19403,2016.10,19403,1
TAXI,55,2017.3,55,1
TAXI,133,2019.1,133,1
TAXI,2845,2018.8,2845,1
TAXI,5177,2018.11,5177,1
TAXI,3058,2019.7,3058,1
TAXI,10826,2016.10,10826,1
TAXI,198,2016.4,198,1
TAXI,254,2016.10,254,1
TAXI,2176,2017.6,2176,1
TAXI,5991,2017.7,5991,1
TAXI,2566,2016.2,2566,1
TAXI,12384,2016.11,12384,1
TAXI,170,2019.5,170,1
TAXI,546,2019.4,546,1
TAXI,69,2017.10,69,1
TAXI,1397,2018.9,1397,1
TAXI,23666,2017.4,23666,1
TAXI,18830,2016.9,18830,1
TAXI,278,2017.12,278,1
TAXI,656,2017.8,656,1
TAXI,1827,2019.1,1827,1
TAXI,30,2015.6,30,1
TAXI,171,2018.9,171,1
TAXI,1885,2016.10,1885,1
TAXI,23,2017.3,23,1
TAXI,24044,2017.5,24044,1
TAXI,148,2015.9,148,1
TAXI,362,2017.8,362,1
TAXI,56,2018.5,56,1
TAXI,220,2018.9,220,1
TAXI,286,2019.9,286,1
TAXI,686,2017.8,686,1
TAXI,9484,2016.9,9484,1
TAXI,1674,2018.6,1674,1
TAXI,4730,2018.7,4730,1
TAXI,1142,2017.1,1142,1
TAXI,110,2015.6,110,1
TAXI,197,2018.8,197,1
TAXI,718,2019.7,718,1
TAXI,227,2017.7,227,1
TAXI,4989,2018.1,4989,1
TAXI,16831,2017.5,16831,1
TAXI,1028,2018.4,1028,1
TAXI,55,2017.1,55,1
TAXI,1008,2019.5,1008,1
TAXI,2532,2017.6,2532,1
TAXI,26974,2017.3,26974,1
TAXI,50,2018.1,50,1
TAXI,3415,2017.2,3415,1
TAXI,1054,2018.9,1054,1
TAXI,2865,2017.8,2865,1
TAXI,305,2017.11,305,1
TAXI,265,2019.6,265,1
TAXI,2537,2017.5,2537,1
TAXI,1285,2016.8,1285,1
TAXI,11075,2017.11,11075,1
TAXI,4587,2017.8,4587,1
TAXI,9181,2018.3,9181,1
TAXI,3711,2017.12,3711,1
TAXI,2924,2019.2,2924,1
TAXI,9459,2018.4,9459,1
TAXI,7426,2015.10,7426,1
TAXI,1671,2018.6,1671,1
TAXI,2255,2018.10,2255,1
TAXI,1203,2019.8,1203,1
TAXI,9937,2017.10,9937,1
TAXI,1304,2019.9,1304,1
TAXI,30,2019.4,30,1
TAXI,1063,2015.12,1063,1
TAXI,3615,2017.8,3615,1
TAXI,899,2019.3,899,1
TAXI,1683,2015.10,1683,1
TAXI,55,2019.6,55,1
TAXI,8067,2016.4,8067,1
TAXI,262,2015.12,262,1
TAXI,9176,2017.12,9176,1
TAXI,2729,2019.4,2729,1
TAXI,277,2016.6,277,1
TAXI,1831,2015.12,1831,1
TAXI,25,2015.11,25,1
TAXI,22355,2016.9,22355,1
TAXI,24342,2017.3,24342,1
TAXI,1520,2017.6,1520,1
TAXI,2255,2018.1,2255,1
TAXI,4712,2018.4,4712,1
TAXI,297,2016.9,297,1
TAXI,8,2018.2,8,1
TAXI,22,2016.1,22,1
TAXI,9346,2015.12,9346,1
TAXI,22,2018.1,22,1
TAXI,12902,2016.1,12902,1
TAXI,3551,2016.7,3551,1
TAXI,12778,2015.8,12778,1
TAXI,33,2019.7,33,1
TAXI,3178,2017.12,3178,1
TAXI,4509,2018.4,4509,1
TAXI,1219,2018.1,1219,1
TAXI,2682,2017.9,2682,1
TAXI,1976,2018.9,1976,1
TAXI,1828,2015.6,1828,1
TAXI,9396,2016.9,9396,1
TAXI,279,2017.4,279,1
TAXI,200,2018.9,200,1
TAXI,4938,2019.1,4938,1
TAXI,65,2018.7,65,1
TAXI,1085,2017.4,1085,1
TAXI,547,2016.2,547,1
TAXI,46249,2017.3,46249,1
TAXI,992,2018.2,992,1
TAXI,320,2018.1,320,1
TAXI,778,2018.5,778,1
TAXI,2219,2017.6,2219,1
TAXI,942,2017.2,942,1
TAXI,1714,2017.4,1714,1
TAXI,4321,2018.9,4321,1
TAXI,22,2018.11,22,1
TAXI,1521,2018.8,1521,1
TAXI,4033,2019.6,4033,1
TAXI,678,2019.8,678,1
TAXI,1160,2017.4,1160,1
TAXI,11563,2019.3,11563,1
TAXI,658,2016.8,658,1
TAXI,330,2017.12,330,1
TAXI,325,2016.1,325,1
TAXI,762,2016.4,762,1
TAXI,1203,2018.9,1203,1
TAXI,292,2018.8,292,1
TAXI,79,2018.3,79,1
TAXI,19404,2015.10,19404,1
TAXI,5116,2017.1,5116,1
TAXI,1790,2016.8,1790,1
TAXI,6785,2018.6,6785,1
TAXI,2571,2017.8,2571,1
UBER,8898156,2017.6,8898156,2
TAXI,16245,2019.1,16245,1
TAXI,3825,2018.10,3825,1
TAXI,706,2015.12,706,1
TAXI,25194,2016.1,25194,1
TAXI,7553,2019.7,7553,1
TAXI,5255,2016.6,5255,1
TAXI,5,2017.6,5,1
TAXI,866,2019.8,866,1
TAXI,33628,2019.6,33628,1
TAXI,6653,2018.9,6653,1
TAXI,536,2019.7,536,1
TAXI,368,2018.8,368,1
TAXI,23,2019.9,23,1
TAXI,1343,2017.12,1343,1
TAXI,10105,2019.6,10105,1
TAXI,7940,2016.11,7940,1
TAXI,649,2019.7,649,1
TAXI,931,2016.10,931,1
TAXI,408,2016.1,408,1
TAXI,177,2017.7,177,1
TAXI,2705,2018.1,2705,1
TAXI,5568,2016.9,5568,1
TAXI,824,2018.11,824,1
TAXI,5280,2016.1,5280,1
LYFT,3332985,2018.4,3332985,3
TAXI,40,2015.12,40,1
TAXI,13258,2019.2,13258,1
TAXI,828,2017.12,828,1
TAXI,4029,2016.4,4029,1
TAXI,1883,2017.9,1883,1
TAXI,57,2017.12,57,1
TAXI,71430,2016.3,71430,1
TAXI,3017,2019.2,3017,1
TAXI,208,2017.8,208,1
TAXI,6928,2016.2,6928,1
TAXI,4099,2018.12,4099,1
TAXI,365,2018.5,365,1
TAXI,23560,2016.10,23560,1
TAXI,235,2017.12,235,1
TAXI,23285,2016.2,23285,1
TAXI,2049,2018.1,2049,1
TAXI,7974,2018.2,7974,1
TAXI,4492,2017.6,4492,1
TAXI,406,2017.2,406,1
TAXI,68,2015.6,68,1
TAXI,1223,2015.11,1223,1
TAXI,122,2018.6,122,1
TAXI,118,2019.5,118,1
TAXI,378,2016.12,378,1
TAXI,9153,2019.6,9153,1
TAXI,101,2019.3,101,1
TAXI,764,2019.2,764,1
TAXI,422,2015.10,422,1
TAXI,1170,2019.5,1170,1
TAXI,230,2019.3,230,1
TAXI,243,2019.6,243,1
TAXI,164,2015.7,164,1
TAXI,1145,2019.5,1145,1
TAXI,214,2018.5,214,1
TAXI,21993,2019.1,21993,1
TAXI,205,2018.3,205,1
TAXI,4866,2016.12,4866,1
TAXI,372,2018.9,372,1
TAXI,5536,2019.1,5536,1
TAXI,1300,2016.3,1300,1
TAXI,295,2015.4,295,1
TAXI,126,2019.2,126,1
TAXI,36,2018.3,36,1
TAXI,3846,2019.1,3846,1
TAXI,9392,2019.5,9392,1
TAXI,16862,2017.8,16862,1
TAXI,170,2016.8,170,1
TAXI,2366,2019.7,2366,1
TAXI,463,2018.4,463,1
TAXI,339,2017.6,339,1
TAXI,410,2018.12,410,1
TAXI,13372,2016.3,13372,1
TAXI,239,2017.5,239,1
TAXI,77,2019.8,77,1
TAXI,1125,2019.9,1125,1
TAXI,6690,2017.10,6690,1
TAXI,81,2016.8,81,1
TAXI,4848,2015.6,4848,1
TAXI,165,2018.9,165,1
TAXI,27505,2015.12,27505,1
TAXI,2316,2019.7,2316,1
TAXI,1192,2018.10,1192,1
TAXI,7823,2018.8,7823,1
TAXI,637,2016.6,637,1
TAXI,4,2017.4,4,1
TAXI,4253,2015.11,4253,1
TAXI,175,2017.8,175,1
TAXI,4061,2016.5,4061,1
TAXI,3120,2019.6,3120,1
TAXI,21438,2017.7,21438,1
TAXI,75,2018.8,75,1
TAXI,56,2017.7,56,1
TAXI,3816,2018.2,3816,1
TAXI,118,2016.5,118,1
TAXI,22782,2016.12,22782,1
TAXI,199,2018.4,199,1
TAXI,9722,2018.11,9722,1
TAXI,1422,2018.9,1422,1
TAXI,1840,2015.12,1840,1
TAXI,117,2015.4,117,1
TAXI,612,2019.5,612,1
TAXI,2974,2018.4,2974,1
TAXI,2343,2019.2,2343,1
TAXI,2457,2015.12,2457,1
TAXI,1064,2017.4,1064,1
TAXI,15251,2017.7,15251,1
TAXI,3804,2017.5,3804,1
TAXI,3636,2018.3,3636,1
TAXI,48,2017.5,48,1
TAXI,12870,2018.11,12870,1
TAXI,120,2018.12,120,1
TAXI,475,2017.2,475,1
TAXI,823,2018.11,823,1
TAXI,1899,2016.7,1899,1
TAXI,209,2019.4,209,1
TAXI,20,2017.9,20,1
TAXI,1738,2018.12,1738,1
TAXI,9580,2016.6,9580,1
TAXI,445,2017.6,445,1
TAXI,2868,2019.1,2868,1
TAXI,745,2017.9,745,1
TAXI,2966,2015.11,2966,1
TAXI,11224,2018.9,11224,1
TAXI,423,2019.6,423,1
TAXI,2746,2018.1,2746,1
TAXI,5530,2019.8,5530,1
TAXI,1945,2017.10,1945,1
TAXI,7016,2016.5,7016,1
TAXI,9194,2018.4,9194,1
TAXI,2838,2016.10,2838,1
TAXI,709,2018.8,709,1
TAXI,90,2018.10,90,1
TAXI,221,2018.8,221,1
TAXI,25,2018.8,25,1
TAXI,1537,2016.5,1537,1
TAXI,7982,2018.3,7982,1
TAXI,14423,2015.12,14423,1
TAXI,2877,2018.11,2877,1
TAXI,12477,2018.2,12477,1
TAXI,1040,2019.4,1040,1
TAXI,1252,2015.10,1252,1
TAXI,3258,2017.7,3258,1
TAXI,14157,2017.7,14157,1
TAXI,423,2018.1,423,1
TAXI,7387,2019.3,7387,1
TAXI,187,2015.12,187,1
TAXI,7885,2017.12,7885,1
TAXI,2661,2016.7,2661,1
TAXI,3760,2016.8,3760,1
TAXI,5253,2016.3,5253,1
TAXI,302,2017.6,302,1
TAXI,3526,2016.7,3526,1
TAXI,16164,2017.2,16164,1
TAXI,931,2016.9,931,1
TAXI,35096,2016.6,35096,1
TAXI,1472,2017.4,1472,1
TAXI,25,2016.9,25,1
TAXI,1142,2019.4,1142,1
TAXI,39626,2019.8,39626,1
TAXI,313,2015.12,313,1
TAXI,369,2018.3,369,1
TAXI,5858,2016.10,5858,1
TAXI,15983,2018.1,15983,1
TAXI,1205,2016.5,1205,1
TAXI,2946,2015.5,2946,1
TAXI,14438,2016.8,14438,1
TAXI,121,2015.12,121,1
TAXI,895,2019.1,895,1
TAXI,295,2017.12,295,1
TAXI,1178,2018.3,1178,1
TAXI,2237,2019.5,2237,1
TAXI,769,2016.7,769,1
TAXI,33,2019.4,33,1
TAXI,28,2018.5,28,1
TAXI,2620,2016.3,2620,1
TAXI,1181,2018.5,1181,1
TAXI,57,2018.9,57,1
TAXI,765,2018.7,765,1
TAXI,666,2016.10,666,1
TAXI,2251,2016.11,2251,1
TAXI,855,2018.6,855,1
TAXI,11622,2018.12,11622,1
TAXI,10642,2016.7,10642,1
TAXI,8616,2018.10,8616,1
TAXI,712,2015.12,712,1
TAXI,1617,2015.11,1617,1
TAXI,6,2015.4,6,1
TAXI,1707,2018.7,1707,1
TAXI,1403,2018.10,1403,1
TAXI,2296,2018.7,2296,1
TAXI,33,2015.10,33,1
TAXI,668,2018.10,668,1
TAXI,1,2016.4,1,1
TAXI,66,2015.4,66,1
TAXI,3516,2018.3,3516,1
TAXI,32217,2016.1,32217,1
TAXI,977,2018.9,977,1
TAXI,583,2018.1,583,1
TAXI,102,2016.8,102,1
TAXI,2989,2015.11,2989,1
TAXI,523,2015.8,523,1
TAXI,39,2018.4,39,1
TAXI,5950,2019.4,5950,1
TAXI,3665,2019.7,3665,1
TAXI,1855,2016.3,1855,1
TAXI,22448,2015.11,22448,1
TAXI,5918,2018.6,5918,1
TAXI,5,2018.6,5,1
TAXI,2743,2017.8,2743,1
TAXI,1438,2018.4,1438,1
TAXI,74438,2015.10,74438,1
TAXI,2202,2018.4,2202,1
TAXI,1178,2016.6,1178,1
TAXI,12309,2017.1,12309,1
TAXI,823,2017.2,823,1
TAXI,422,2019.2,422,1
TAXI,2865,2016.4,2865,1
TAXI,18993,2019.6,18993,1
TAXI,24627,2015.2,24627,1
TAXI,425,2015.10,425,1
VIA,255655,2015.11,255655,4
TAXI,580,2018.2,580,1
TAXI,22626,2016.8,22626,1
TAXI,333,2015.4,333,1
TAXI,567,2019.4,567,1
TAXI,6,2018.6,6,1
TAXI,26,2017.9,26,1
TAXI,8849,2017.7,8849,1
TAXI,17290,2016.6,17290,1
TAXI,189,2017.9,189,1
TAXI,1738,2018.2,1738,1
TAXI,5139,2016.9,5139,1
TAXI,1796,2019.9,1796,1
TAXI,243,2018.5,243,1
TAXI,11073,2017.8,11073,1
TAXI,324,2017.12,324,1
TAXI,253,2017.11,253,1
TAXI,531,2016.9,531,1
TAXI,407,2018.11,407,1
TAXI,10423,2016.6,10423,1
TAXI,4717,2018.10,4717,1
TAXI,299,2016.3,299,1
TAXI,5893,2016.7,5893,1
TAXI,1384,2017.1,1384,1
TAXI,2607,2019.1,2607,1
TAXI,22176,2015.10,22176,1
TAXI,4916,2017.2,4916,1
TAXI,1211,2017.12,1211,1
TAXI,1224,2018.2,1224,1
TAXI,48,2018.8,48,1
TAXI,20753,2016.1,20753,1
TAXI,4741,2018.2,4741,1
TAXI,9,2019.2,9,1
TAXI,707,2016.4,707,1
TAXI,414,2019.7,414,1
TAXI,8025,2017.3,8025,1
TAXI,21394,2016.11,21394,1
TAXI,3721,2016.12,3721,1
TAXI,358,2019.8,358,1
TAXI,19747,2019.8,19747,1
TAXI,5878,2018.12,5878,1
TAXI,54,2018.10,54,1
TAXI,14941,2017.1,14941,1
TAXI,14260,2019.8,14260,1
TAXI,13315,2019.5,13315,1
TAXI,6193,2016.6,6193,1
TAXI,6407,2015.4,6407,1
TAXI,342,2018.6,342,1
TAXI,21,2018.6,21,1
TAXI,590,2019.1,590,1
TAXI,241,2017.7,241,1
TAXI,2302,2017.3,2302,1
TAXI,1678,2018.7,1678,1
TAXI,4515,2015.4,4515,1
TAXI,37,2017.8,37,1
TAXI,2415,2016.10,2415,1
TAXI,1214,2019.9,1214,1
TAXI,4044,2017.4,4044,1
TAXI,127,2017.10,127,1
TAXI,2238,2019.3,2238,1
TAXI,1680,2017.6,1680,1
TAXI,1548,2016.6,1548,1
TAXI,46913,2017.10,46913,1
TAXI,6023,2016.7,6023,1
TAXI,778,2018.7,778,1
TAXI,9517,2016.4,9517,1
TAXI,6847,2016.1,6847,1
TAXI,201,2016.6,201,1
TAXI,5637,2016.12,5637,1
TAXI,3255,2018.11,3255,1
TAXI,1799,2017.8,1799,1
TAXI,67,2018.10,67,1
TAXI,12907,2018.12,12907,1
TAXI,382,2016.1,382,1
TAXI,215,2017.7,215,1
TAXI,2748,2017.9,2748,1
TAXI,4799,2017.11,4799,1
TAXI,413,2017.9,413,1
TAXI,58209,2016.6,58209,1
TAXI,9321,2017.6,9321,1
TAXI,3922,2016.2,3922,1
TAXI,1418,2017.6,1418,1
TAXI,2842,2018.2,2842,1
TAXI,270,2017.3,270,1
TAXI,35,2018.12,35,1
TAXI,3057,2017.1,3057,1
TAXI,4582,2016.5,4582,1
TAXI,26052,2018.2,26052,1
TAXI,2822,2017.12,2822,1
TAXI,1226,2017.9,1226,1
TAXI,59418,2016.9,59418,1
TAXI,1225,2016.7,1225,1
TAXI,116,2018.7,116,1
TAXI,2143,2016.3,2143,1
TAXI,2302,2015.5,2302,1
TAXI,2628,2018.8,2628,1
TAXI,859,2018.8,859,1
TAXI,147,2017.12,147,1
TAXI,60,2018.9,60,1
TAXI,25,2015.11,25,1
TAXI,1065,2018.9,1065,1
TAXI,26698,2016.9,26698,1
TAXI,8007,2018.6,8007,1
TAXI,1156,2018.12,1156,1
TAXI,9764,2017.10,9764,1
TAXI,3193,2019.8,3193,1
TAXI,92,2015.11,92,1
TAXI,1196,2019.2,1196,1
TAXI,547,2015.7,547,1
TAXI,1263,2018.11,1263,1
TAXI,382,2019.7,382,1
TAXI,49723,2017.1,49723,1
TAXI,4031,2017.1,4031,1
TAXI,69,2016.8,69,1
TAXI,892,2016.8,892,1
TAXI,110,2018.3,110,1
TAXI,146,2019.1,146,1
TAXI,1578,2018.8,1578,1
TAXI,1584,2018.2,1584,1
TAXI,1160,2018.8,1160,1
TAXI,4269,2015.5,4269,1
TAXI,4695,2018.3,4695,1
TAXI,904,2017.1,904,1
TAXI,191,2015.7,191,1
TAXI,968,2018.7,968,1
TAXI,3167,2019.7,3167,1
TAXI,1088,2017.3,1088,1
TAXI,151,2017.8,151,1
TAXI,22870,2015.10,22870,1
TAXI,1127,2018.11,1127,1
TAXI,226,2017.7,226,1
TAXI,1954,2017.7,1954,1
TAXI,42174,2017.10,42174,1
TAXI,18659,2018.1,18659,1
TAXI,1922,2018.2,1922,1
TAXI,3331,2019.5,3331,1
TAXI,8790,2015.12,8790,1
TAXI,132,2017.9,132,1
TAXI,516,2016.7,516,1
TAXI,18173,2015.8,18173,1
TAXI,18408,2015.4,18408,1
TAXI,3935,2018.4,3935,1
TAXI,40195,2018.1,40195,1
TAXI,2755,2016.11,2755,1
TAXI,2104,2017.11,2104,1
TAXI,19,2019.8,19,1
TAXI,417,2017.12,417,1
TAXI,380,2018.7,380,1
TAXI,2351,2019.4,2351,1
TAXI,1218,2017.4,1218,1
TAXI,6006,2016.1,6006,1
TAXI,389,2018.5,389,1
TAXI,1233,2018.6,1233,1
TAXI,305,2017.7,305,1
TAXI,1500,2017.10,1500,1
TAXI,493,2018.10,493,1
TAXI,3813,2015.12,3813,1
TAXI,4747,2016.5,4747,1
TAXI,1144,2018.10,1144,1
TAXI,173,2018.5,173,1
TAXI,17518,2019.7,17518,1
TAXI,1926,2015.12,1926,1
TAXI,65,2019.3,65,1
TAXI,1126,2016.7,1126,1
TAXI,11478,2019.7,11478,1
TAXI,2846,2019.2,2846,1
TAXI,10166,2019.5,10166,1
TAXI,863,2017.9,863,1
TAXI,32153,2016.3,32153,1
UBER,8962215,2017.7,8962215,2
TAXI,1202,2019.6,1202,1
TAXI,523,2016.4,523,1
TAXI,18178,2015.12,18178,1
TAXI,8731,2017.7,8731,1
TAXI,5999,2018.4,5999,1
TAXI,2064,2016.11,2064,1
TAXI,847,2016.7,847,1
TAXI,51276,2016.10,51276,1
TAXI,921,2017.2,921,1
TAXI,2004,2015.11,2004,1
TAXI,1573,2017.1,1573,1
TAXI,268,2017.10,268,1
TAXI,5684,2018.1,5684,1
TAXI,639,2017.6,639,1
TAXI,738,2019.7,738,1
TAXI,10548,2018.7,10548,1
TAXI,653,2017.7,653,1
TAXI,5342,2018.7,5342,1
TAXI,9957,2016.7,9957,1
TAXI,8568,2017.8,8568,1
TAXI,8,2019.2,8,1
TAXI,3869,2016.10,3869,1
TAXI,29,2015.8,29,1
TAXI,1336,2018.7,1336,1
TAXI,132,2019.2,132,1
TAXI,5849,2016.7,5849,1
TAXI,1130,2017.6,1130,1
TAXI,51,2019.4,51,1
TAXI,433,2016.7,433,1
TAXI,683,2018.12,683,1
TAXI,566,2018.10,566,1
TAXI,14566,2016.10,14566,1
TAXI,7580,2016.3,7580,1
TAXI,37579,2016.5,37579,1
TAXI,5164,2016.10,5164,1
TAXI,216,2015.12,216,1
TAXI,805,2016.5,805,1
TAXI,4390,2016.4,4390,1
TAXI,11744,2015.1,11744,1
TAXI,1144,2018.3,1144,1
TAXI,8322,2018.6,8322,1
TAXI,796,2019.2,796,1
TAXI,5302,2017.2,5302,1
TAXI,1116,2019.4,1116,1
